50,C
31,C
46,A
29,C
54,A
37,A
49,C
37,A
34,C
43,C
32,A
52,C
37,A
50,C
19,A
43,A
56,C
45,A
27,C
35,C
51,C
47,A
37,C
50,A
45,C
33,C
27,A
46,A
34,A
47,A
65,C
56,A
39,C
32,A
45,C
44,C
48,A
55,C
32,A
49,C
50,C
33,C
27,C
58,A
35,C
27,C
42,C
52,A
31,A
39,A
52,C
42,C
64,C
59,C
38,C
30,A
33,C
43,C
44,A
45,A
27,C
30,C
33,C
47,C
25,C
45,A
24,C
35,C
35,A
39,C
37,C
39,C
34,C
26,C
26,C
39,C
31,A
29,C
58,A
45,C
36,C
47,A
40,A
26,A
29,C
48,C
34,A
40,C
39,C
41,C
41,C
33,A
41,C
54,C
36,C
31,A
32,A
25,C
39,C
52,A
36,C
35,C
31,C
36,A
20,A
39,C
30,A
45,A
44,A
60,C
34,C
39,C
42,C
35,C
33,C
29,A
31,C
40,C
38,A
16,A
27,C
40,A
45,C
40,A
50,A
51,C
54,C
26,C
24,A
50,C
38,A
45,C
61,A
59,A
37,A
35,A
30,C
42,C
50,C
48,A
52,C
43,C
33,A
38,C
57,A
47,C
48,A
24,C
37,C
36,C
39,C
37,C
42,A
42,A
30,C
53,C
50,C
21,A
35,C
26,C
36,A
38,A
38,A
42,C
38,C
32,A
35,C
45,C
38,A
30,C
38,A
46,C
48,C
45,C
47,A
37,C
42,C
37,C
40,A
37,C
31,C
38,C
40,C
39,A
25,C
38,C
48,C
52,A
46,A
40,A
35,C
21,C
39,C
30,C
38,C
32,A
36,C
34,C
47,C
22,C
57,C
49,C
47,C
40,C
35,A
55,C
37,A
56,A
39,A
31,A
42,A
46,C
42,C
45,A
47,A
40,A
56,C
34,A
39,C
48,A
47,C
26,C
46,A
20,A
37,A
45,A
29,A
40,C
48,C
54,C
53,A
32,C
33,A
45,C
45,A
63,A
45,C
41,C
58,C
37,A
30,C
42,C
46,C
46,C
47,A
48,A
41,C
37,C
40,C
32,C
32,C
31,A
30,C
58,C
44,C
52,C
47,A
68,A
42,A
34,A
27,C
43,A
46,A
36,A
43,A
44,A
37,C
19,A
36,A
53,C
52,A
37,A
31,A
46,A
33,A
24,A
40,C
38,C
61,A
40,A
39,C
50,A
30,A
34,C
26,C
29,C
40,C
31,C
44,C
31,A
35,C
26,C
33,A
50,A
34,C
44,C
38,A
48,C
44,A
34,A
52,C
60,A
50,A
27,C
46,A
17,A
26,C
37,A
41,C
41,C
17,C
31,A
30,C
42,C
36,A
47,C
47,A
59,C
43,C
44,A
23,C
39,C
59,A
31,C
25,A
20,A
39,C
35,A
30,C
26,C
39,C
27,C
34,A
39,A
55,A
34,A
40,C
46,A
46,C
34,C
50,C
42,A
41,C
34,C
32,C
34,A
43,A
47,A
31,C
40,C
28,A
43,C
29,C
57,C
33,A
27,A
37,A
39,C
48,C
52,A
36,A
50,A
21,C
41,A
57,C
44,C
47,A
35,C
21,C
32,A
55,A
24,C
29,A
40,A
31,C
31,A
37,A
33,A
31,C
43,C
50,C
46,C
28,A
41,C
25,C
34,A
45,C
40,C
39,C
54,A
38,C
28,C
52,C
36,A
38,C
41,C
38,C
48,C
42,C
38,C
26,A
39,C
37,C
46,C
31,C
51,A
26,A
41,A
55,C
35,C
39,C
32,A
57,A
53,A
42,C
25,C
44,A
30,A
67,C
44,C
33,C
56,C
47,A
32,C
44,A
39,C
40,A
36,C
35,A
64,C
29,A
46,C
58,C
36,A
25,C
33,A
34,A
49,C
38,C
47,A
43,C
51,A
33,A
50,C
43,C
37,C
26,C
47,A
25,C
60,A
47,A
28,C
35,A
28,C
22,C
28,C
43,C
37,C
54,C
56,A
36,C
32,C
41,C
50,A
48,A
22,A
48,C
52,A
33,C
45,A
47,C
43,A
35,C
32,A
48,C
33,C
47,A
45,A
22,A
51,C
17,A
34,A
34,C
47,C
53,C
33,C
42,A
34,C
35,A
61,C
40,C
44,C
38,A
44,C
47,C
31,A
39,C
30,C
44,A
42,C
46,C
44,C
49,C
41,C
30,A
38,C
44,C
33,A
39,C
41,C
35,A
40,C
25,C
39,C
41,C
44,C
32,A
43,C
36,C
50,C
43,A
49,A
49,C
52,A
42,C
44,A
46,C
46,C
29,A
40,C
22,C
34,C
39,C
50,A
34,A
34,A
47,C
22,C
44,C
38,C
54,C
46,A
33,C
38,A
58,C
38,A
34,A
31,C
57,C
42,C
46,C
46,C
43,C
46,C
36,C
42,A
37,C
51,C
30,A
40,C
33,C
32,C
49,C
52,A
22,C
21,C
39,C
44,C
42,A
54,C
45,A
42,A
42,C
60,A
44,C
45,A
60,C
56,C
51,A
30,C
40,A
54,C
53,A
44,C
39,C
51,A
50,C
43,C
30,C
56,A
49,A
50,C
37,C
48,A
40,A
46,A
19,C
45,A
55,A
47,C
32,A
42,A
47,C
39,A
50,A
31,C
46,A
42,C
33,C
42,C
36,C
46,A
65,C
41,C
44,A
37,C
28,A
41,A
36,C
37,C
35,C
41,A
44,A
22,A
44,A
43,A
51,A
41,C
44,A
73,A
34,C
55,C
51,C
38,C
30,A
40,C
25,C
35,C
40,C
54,C
43,C
33,A
36,A
36,C
49,C
44,C
59,C
22,A
43,C
33,C
43,C
40,C
44,C
54,A
22,C
25,A
24,C
28,A
34,C
40,C
41,C
58,A
34,C
37,A
40,C
35,C
58,A
49,C
25,A
48,C
66,A
23,A
40,C
40,A
25,C
39,C
28,C
28,C
42,C
34,C
51,C
41,A
24,C
43,A
47,C
47,A
29,C
38,A
46,A
49,C
45,C
41,A
36,A
33,C
27,A
46,C
54,C
36,C
42,A
64,C
38,C
42,C
54,A
54,A
43,C
23,C
43,C
54,C
44,A
49,A
54,C
45,A
41,A
36,A
32,A
43,C
56,C
33,A
39,A
32,C
48,C
37,A
46,A
37,A
41,C
47,A
43,A
33,A
36,C
37,A
57,A
31,C
66,C
25,A
47,C
54,A
26,A
38,C
51,A
37,C
32,A
32,A
42,A
42,A
46,A
43,C
32,A
38,A
48,C
43,A
58,C
34,A
34,C
49,C
31,C
49,A
49,A
60,C
48,A
33,C
32,A
35,A
39,A
45,A
22,C
42,C
29,C
44,C
40,C
44,C
36,C
32,C
47,A
50,C
41,C
36,C
55,C
54,C
32,C
37,C
41,C
34,C
36,A
37,A
46,C
51,A
41,A
46,C
43,A
36,C
48,A
33,A
23,A
35,A
48,C
45,A
37,C
36,C
49,C
38,C
29,C
49,C
42,C
48,C
32,C
27,A
49,C
46,A
29,A
47,A
44,C
37,C
39,C
43,C
33,C
44,C
45,C
44,C
47,A
42,C
42,A
45,A
29,A
33,C
33,A
53,A
29,C
25,A
39,C
49,A
34,A
36,A
37,C
49,C
57,C
34,A
33,A
34,C
35,A
41,A
23,A
28,C
55,C
40,A
46,C
40,A
55,A
38,C
26,A
28,C
71,C
38,C
28,C
37,C
35,C
40,A
40,C
41,C
33,C
61,C
30,A
26,C
35,A
42,A
45,A
38,C
53,C
33,C
37,C
34,A
39,A
42,A
38,C
44,C
40,C
33,C
34,A
37,C
28,A
39,C
43,C
44,C
33,A
35,C
51,C
33,C
41,C
56,A
32,A
54,A
32,C
30,A
28,C
35,C
47,C
29,C
43,C
31,A
36,C
46,A
33,A
41,A
48,C
51,A
38,C
66,C
55,C
40,A
42,A
36,A
34,C
32,A
37,C
24,A
37,A
50,A
21,C
30,A
50,A
43,C
19,A
33,C
37,C
48,C
46,C
53,C
31,A
38,A
38,A
43,C
46,C
35,C
23,C
52,A
44,C
29,C
41,A
42,A
48,C
44,C
42,C
36,A
52,C
49,C
46,A
26,A
35,A
43,A
40,C
37,A
19,A
23,A
35,C
33,A
38,C
28,C
23,A
29,C
45,A
34,A
32,C
31,A
23,C
34,C
31,A
32,A
39,C
21,A
35,C
41,C
50,C
47,C
36,C
44,C
53,C
55,A
32,A
47,C
41,A
39,C
38,A
34,C
43,C
60,A
46,C
57,A
41,C
47,C
32,C
49,C
49,A
32,C
43,C
41,A
38,A
37,A
58,A
52,C
68,C
47,A
44,C
33,C
49,A
42,C
45,C
39,A
59,A
53,A
56,C
45,A
18,C
48,A
37,A
52,A
54,A
19,C
50,A
44,A
41,A
54,C
42,A
32,C
43,C
26,A
34,A
55,A
44,C
40,C
27,C
41,A
20,C
38,C
42,C
46,A
50,C
43,C
35,C
41,A
34,C
41,A
43,C
44,C
54,C
54,C
39,C
36,C
42,C
33,C
25,C
20,C
31,C
49,C
39,C
58,C
18,C
51,C
27,A
33,C
44,C
45,A
48,C
29,C
44,A
58,C
41,A
48,C
58,A
45,C
44,C
31,A
44,A
31,C
33,C
55,C
41,A
43,C
56,A
42,A
63,C
52,C
23,A
31,A
48,A
42,C
60,C
57,A
46,C
52,A
55,C
47,C
47,A
25,A
30,C
45,C
26,C
23,A
40,C
31,C
42,C
43,A
36,A
29,C
39,C
50,A
45,A
51,C
50,C
29,C
52,C
28,A
41,C
28,C
42,A
39,C
38,C
29,A
39,A
34,C
26,C
49,C
52,A
26,A
42,C
37,C
37,C
39,A
37,C
48,A
45,C
36,C
55,C
32,A
34,C
37,C
34,C
35,A
29,C
43,A
48,C
34,A
44,C
43,A
20,A
37,A
25,A
45,C
50,A
53,C
29,C
26,C
36,A
41,A
48,C
34,A
32,C
36,C
47,C
54,A
39,C
45,C
56,C
31,A
53,A
48,C
33,C
27,C
38,A
40,A
40,C
50,A
46,A
56,C
48,C
57,C
34,C
63,C
47,C
55,A
46,A
40,C
17,C
39,C
29,A
58,C
25,C
42,C
54,C
34,A
37,C
60,C
55,A
42,C
40,C
38,C
52,C
41,C
30,A
31,C
51,C
31,C
29,C
73,A
40,C
40,C
31,C
35,C
48,A
40,A
35,A
51,C
35,C
51,C
46,C
52,C
46,A
27,C
32,A
32,C
44,C
37,C
31,A
59,A
34,A
45,A
33,A
43,C
41,C
47,C
56,A
55,A
51,C
36,C
52,A
43,A
26,C
55,C
45,C
33,C
53,A
42,C
54,A
54,C
39,A
40,A
63,C
51,C
54,C
20,A
39,C
33,C
20,C
31,C
29,C
32,C
40,A
44,A
45,C
21,A
33,C
35,C
39,A
21,C
31,A
59,C
46,C
38,C
38,A
36,A
53,C
35,C
31,C
42,A
44,C
44,C
47,C
47,A
41,C
28,C
53,A
49,C
34,C
24,C
46,A
47,C
45,A
34,A
48,C
37,C
38,C
48,C
54,C
48,A
39,C
46,C
35,C
54,A
40,C
41,A
33,A
36,A
29,C
29,A
38,C
41,A
35,C
55,C
35,A
42,A
51,A
21,C
47,C
35,A
38,C
55,C
30,A
42,C
34,C
43,A
40,A
49,A
38,C
35,A
43,C
29,A
39,C
30,A
29,A
38,A
41,A
40,A
45,C
51,C
34,C
29,C
45,C
38,C
28,C
23,C
46,C
41,A
40,A
30,C
29,A
27,A
38,A
39,C
49,C
40,C
38,A
51,A
37,C
42,C
46,C
42,A
43,A
37,A
53,C
52,C
56,C
39,A
27,A
32,C
41,A
39,A
45,A
38,A
57,C
47,C
42,A
32,C
32,A
29,C
29,A
46,A
42,C
53,A
57,C
43,A
41,C
33,C
36,C
47,A
34,C
43,C
32,C
26,A
43,A
37,C
44,A
46,A
46,A
18,A
38,A
38,C
35,C
51,C
28,C
33,A
41,C
34,C
42,A
29,C
43,C
41,C
31,A
35,C
28,A
39,A
27,C
38,C
27,C
19,A
34,C
46,C
38,A
38,C
42,A
55,A
34,A
33,C
41,A
48,A
61,C
36,A
43,C
56,C
44,C
31,C
58,C
37,C
33,C
31,C
29,C
31,C
35,A
33,C
41,A
41,C
24,C
30,C
32,C
39,C
29,A
29,C
18,C
65,A
46,C
42,A
32,C
52,A
31,C
19,C
26,A
44,A
44,A
35,A
49,A
28,C
24,C
32,A
37,A
50,C
33,C
33,C
42,A
50,C
42,C
43,C
37,A
20,C
22,C
53,C
21,C
43,C
36,C
48,C
43,C
44,C
48,A
22,C
39,A
40,C
54,A
52,C
36,C
17,A
42,A
38,C
46,C
39,A
45,A
49,C
35,C
37,C
52,C
36,A
34,A
22,A
31,C
49,C
